id,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
12608363,100.0,10.0,10.0,10.0,10.0,9.0,9.0
15548410,99.0,10.0,10.0,10.0,10.0,10.0,10.0
11827696,87.0,9.0,9.0,10.0,9.0,9.0,9.0
17070664,91.0,9.0,10.0,10.0,10.0,10.0,9.0
18979061,92.0,9.0,10.0,10.0,10.0,10.0,9.0
18345436,100.0,10.0,10.0,10.0,10.0,10.0,10.0
19160261,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6629929,97.0,10.0,10.0,10.0,10.0,10.0,10.0
14930357,96.0,10.0,8.0,10.0,10.0,10.0,10.0
1092093,93.0,10.0,9.0,10.0,9.0,10.0,9.0
1426711,84.0,8.0,8.0,9.0,8.0,9.0,8.0
21014475,100.0,10.0,10.0,10.0,10.0,8.0,10.0
4160585,99.0,10.0,10.0,10.0,10.0,9.0,10.0
9824155,91.0,9.0,8.0,10.0,9.0,9.0,9.0
13624971,80.0,9.0,5.0,10.0,9.0,10.0,9.0
12707324,100.0,9.0,8.0,10.0,10.0,10.0,9.0
19506279,100.0,10.0,10.0,10.0,10.0,10.0,10.0
13525610,96.0,10.0,9.0,10.0,10.0,10.0,10.0
5526487,97.0,10.0,10.0,10.0,10.0,8.0,10.0
19561932,100.0,10.0,10.0,10.0,10.0,9.0,10.0
18228183,100.0,10.0,9.0,10.0,10.0,9.0,10.0
20173397,100.0,10.0,10.0,10.0,10.0,10.0,10.0
14196983,100.0,10.0,10.0,10.0,10.0,10.0,10.0
18599691,100.0,10.0,10.0,10.0,10.0,9.0,10.0
5267396,93.0,10.0,10.0,10.0,10.0,9.0,9.0
5904992,92.0,10.0,9.0,9.0,9.0,9.0,9.0
16986429,92.0,9.0,10.0,10.0,10.0,10.0,9.0
5660081,100.0,10.0,10.0,10.0,10.0,10.0,10.0
13673021,89.0,9.0,8.0,10.0,10.0,10.0,9.0
14670311,100.0,10.0,10.0,10.0,10.0,10.0,10.0
20355929,100.0,10.0,10.0,10.0,6.0,8.0,10.0
15429888,98.0,10.0,10.0,9.0,9.0,9.0,10.0
15678463,89.0,9.0,8.0,10.0,10.0,10.0,9.0
20771314,100.0,10.0,10.0,10.0,10.0,10.0,10.0
19056187,40.0,4.0,8.0,4.0,4.0,6.0,6.0
19175044,60.0,10.0,8.0,10.0,8.0,10.0,8.0
1471308,81.0,9.0,8.0,9.0,9.0,9.0,8.0
7978515,91.0,9.0,9.0,10.0,10.0,9.0,9.0
17927755,91.0,9.0,9.0,10.0,9.0,9.0,9.0
7562235,80.0,8.0,7.0,10.0,10.0,10.0,7.0
7050397,100.0,10.0,10.0,10.0,10.0,10.0,10.0
13062783,85.0,8.0,7.0,9.0,10.0,9.0,7.0
19173890,80.0,10.0,10.0,10.0,10.0,8.0,10.0
19157252,80.0,8.0,8.0,8.0,8.0,8.0,8.0
13531200,95.0,10.0,9.0,10.0,10.0,10.0,10.0
13391024,94.0,10.0,9.0,10.0,10.0,10.0,9.0
18770614,80.0,9.0,6.0,9.0,9.0,9.0,5.0
17190525,90.0,9.0,9.0,10.0,10.0,9.0,9.0
9407895,68.0,7.0,5.0,9.0,9.0,8.0,8.0
3198169,98.0,10.0,9.0,10.0,10.0,10.0,9.0
17140945,100.0,9.0,8.0,10.0,10.0,10.0,9.0
20237485,100.0,10.0,9.0,10.0,10.0,10.0,9.0
4787213,90.0,10.0,10.0,9.0,10.0,9.0,10.0
13028092,97.0,10.0,9.0,10.0,10.0,10.0,10.0
14685769,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9275838,100.0,10.0,8.0,10.0,10.0,10.0,10.0
4687499,93.0,9.0,9.0,10.0,10.0,9.0,9.0
16204431,90.0,10.0,9.0,10.0,10.0,10.0,10.0
19160014,100.0,10.0,10.0,10.0,8.0,8.0,10.0
2174711,87.0,9.0,8.0,9.0,10.0,10.0,8.0
16067773,100.0,9.0,10.0,10.0,10.0,9.0,9.0
6676364,97.0,10.0,10.0,10.0,10.0,10.0,10.0
6870366,97.0,10.0,10.0,10.0,10.0,10.0,10.0
9825415,93.0,10.0,9.0,9.0,9.0,10.0,9.0
15284641,96.0,10.0,10.0,10.0,10.0,10.0,10.0
16954410,100.0,10.0,10.0,10.0,10.0,10.0,10.0
14237196,95.0,10.0,10.0,10.0,10.0,10.0,9.0
11398458,100.0,10.0,9.0,10.0,10.0,10.0,10.0
15038186,95.0,9.0,9.0,10.0,10.0,10.0,9.0
15660279,98.0,10.0,10.0,10.0,10.0,10.0,10.0
11940785,100.0,10.0,10.0,10.0,10.0,10.0,10.0
16426422,100.0,10.0,10.0,10.0,10.0,10.0,10.0
14820482,98.0,10.0,10.0,10.0,10.0,10.0,10.0
8422876,96.0,10.0,10.0,10.0,10.0,10.0,9.0
6268082,98.0,10.0,10.0,10.0,10.0,10.0,9.0
15251516,99.0,10.0,10.0,10.0,10.0,10.0,10.0
16814381,99.0,10.0,10.0,10.0,10.0,10.0,10.0
15126071,98.0,10.0,10.0,10.0,10.0,10.0,9.0
2706986,89.0,8.0,7.0,10.0,10.0,10.0,9.0
11963384,100.0,10.0,8.0,10.0,10.0,10.0,10.0
14731382,92.0,10.0,10.0,10.0,10.0,10.0,9.0
7931882,98.0,10.0,10.0,10.0,10.0,10.0,9.0
14759485,89.0,9.0,9.0,10.0,10.0,10.0,9.0
475254,100.0,10.0,9.0,10.0,10.0,9.0,9.0
6292261,94.0,10.0,10.0,10.0,10.0,10.0,9.0
8919439,100.0,9.0,9.0,10.0,10.0,10.0,10.0
4587068,100.0,10.0,10.0,10.0,10.0,10.0,10.0
17514163,100.0,10.0,10.0,10.0,10.0,10.0,10.0
19181603,100.0,10.0,10.0,10.0,10.0,10.0,10.0
4645486,95.0,10.0,9.0,10.0,10.0,10.0,9.0
4053612,95.0,10.0,10.0,10.0,10.0,9.0,9.0
9229058,100.0,10.0,10.0,10.0,10.0,10.0,10.0
8014683,100.0,10.0,10.0,10.0,10.0,9.0,10.0
20213864,80.0,10.0,10.0,10.0,10.0,10.0,10.0
7630340,83.0,9.0,9.0,9.0,10.0,9.0,8.0
19117780,96.0,10.0,10.0,10.0,10.0,9.0,10.0
19544792,80.0,10.0,8.0,10.0,8.0,10.0,10.0
15284277,100.0,10.0,10.0,10.0,10.0,10.0,9.0
18266259,100.0,10.0,10.0,10.0,10.0,10.0,10.0
19018530,98.0,10.0,10.0,9.0,10.0,10.0,9.0
19019136,100.0,10.0,10.0,10.0,10.0,9.0,10.0
15630129,92.0,10.0,10.0,10.0,10.0,9.0,9.0
12383204,80.0,9.0,9.0,10.0,10.0,9.0,8.0
14251275,92.0,10.0,9.0,10.0,10.0,9.0,10.0
17559756,95.0,10.0,10.0,10.0,10.0,9.0,10.0
17280729,90.0,10.0,10.0,10.0,10.0,9.0,9.0
17281599,100.0,10.0,10.0,10.0,10.0,10.0,8.0
15268842,100.0,10.0,10.0,10.0,10.0,10.0,10.0
3342206,100.0,10.0,9.0,10.0,9.0,10.0,10.0
13074357,100.0,10.0,10.0,10.0,10.0,10.0,10.0
18546212,97.0,10.0,10.0,10.0,10.0,10.0,10.0
3341329,100.0,10.0,10.0,10.0,10.0,10.0,10.0
12303347,100.0,4.0,10.0,10.0,10.0,10.0,8.0
12284774,100.0,10.0,10.0,10.0,10.0,10.0,10.0
10116601,100.0,10.0,10.0,10.0,10.0,10.0,10.0
19116365,100.0,10.0,10.0,10.0,10.0,10.0,10.0
18969917,98.0,10.0,10.0,10.0,10.0,10.0,10.0
8924562,97.0,10.0,10.0,10.0,10.0,10.0,10.0
17559493,98.0,10.0,10.0,10.0,10.0,10.0,9.0
17280114,88.0,9.0,9.0,10.0,10.0,10.0,8.0
19115109,94.0,10.0,10.0,9.0,10.0,10.0,9.0
10611728,100.0,10.0,10.0,10.0,10.0,10.0,10.0
19769496,80.0,8.0,8.0,10.0,10.0,10.0,6.0
12986016,100.0,10.0,10.0,10.0,10.0,8.0,8.0
10034113,100.0,10.0,10.0,10.0,10.0,8.0,8.0
17573922,99.0,10.0,10.0,10.0,10.0,9.0,10.0
17559846,96.0,10.0,10.0,10.0,10.0,10.0,9.0
12428994,84.0,8.0,9.0,10.0,9.0,10.0,8.0
19113658,80.0,9.0,9.0,10.0,10.0,8.0,8.0
16363651,97.0,10.0,9.0,10.0,10.0,10.0,9.0
18489707,97.0,10.0,10.0,10.0,10.0,10.0,10.0
12067685,86.0,9.0,8.0,9.0,9.0,9.0,9.0
10117329,90.0,8.0,8.0,10.0,10.0,9.0,8.0
14246956,92.0,10.0,9.0,10.0,10.0,9.0,9.0
10116726,80.0,8.0,8.0,8.0,8.0,8.0,8.0
18537967,98.0,10.0,10.0,10.0,10.0,10.0,9.0
13081090,85.0,10.0,10.0,10.0,10.0,10.0,9.0
19602772,100.0,10.0,10.0,10.0,10.0,10.0,10.0
10116429,100.0,10.0,10.0,10.0,8.0,10.0,10.0
18684888,100.0,10.0,9.0,10.0,10.0,10.0,9.0
4255538,99.0,10.0,10.0,10.0,10.0,10.0,10.0
14506396,100.0,10.0,10.0,10.0,10.0,9.0,10.0
18110859,93.0,10.0,10.0,10.0,10.0,10.0,9.0
13080375,88.0,9.0,10.0,10.0,10.0,9.0,9.0
4445906,88.0,10.0,10.0,10.0,10.0,8.0,9.0
20174390,95.0,9.0,10.0,10.0,10.0,10.0,10.0
10262069,100.0,10.0,10.0,10.0,8.0,10.0,8.0
18077052,95.0,10.0,9.0,10.0,10.0,10.0,9.0
19420578,100.0,10.0,10.0,10.0,10.0,10.0,9.0
11981674,90.0,10.0,9.0,8.0,10.0,10.0,10.0
13079659,90.0,10.0,10.0,10.0,10.0,9.0,9.0
20877898,60.0,5.0,7.0,8.0,9.0,10.0,5.0
10424879,100.0,10.0,10.0,10.0,10.0,9.0,10.0
20730657,100.0,9.0,10.0,10.0,10.0,9.0,9.0
11637504,87.0,9.0,10.0,9.0,10.0,10.0,10.0
13943142,80.0,10.0,10.0,8.0,6.0,10.0,10.0
14995433,100.0,10.0,10.0,10.0,10.0,10.0,10.0
13024385,94.0,10.0,10.0,10.0,10.0,10.0,10.0
2187766,93.0,9.0,9.0,9.0,9.0,9.0,9.0
19909329,100.0,10.0,10.0,10.0,10.0,10.0,10.0
14961073,88.0,9.0,9.0,10.0,10.0,9.0,9.0
15058488,100.0,10.0,10.0,10.0,10.0,10.0,9.0
8830015,95.0,10.0,10.0,10.0,10.0,10.0,9.0
14222649,60.0,10.0,6.0,6.0,7.0,8.0,6.0
15543038,64.0,8.0,10.0,10.0,10.0,9.0,9.0
17023481,90.0,9.0,9.0,8.0,9.0,8.0,8.0
13107648,98.0,10.0,10.0,10.0,10.0,10.0,10.0
11924459,97.0,10.0,10.0,10.0,10.0,10.0,10.0
4304969,97.0,10.0,10.0,10.0,10.0,10.0,10.0
14204600,97.0,10.0,10.0,10.0,10.0,10.0,10.0
20228320,100.0,10.0,10.0,10.0,10.0,10.0,10.0
20189993,83.0,9.0,8.0,9.0,10.0,10.0,9.0
369880,97.0,10.0,10.0,9.0,10.0,10.0,9.0
17076773,92.0,10.0,9.0,10.0,10.0,10.0,9.0
18755373,97.0,10.0,10.0,10.0,9.0,10.0,10.0
3129309,93.0,10.0,9.0,10.0,10.0,10.0,9.0
815639,93.0,9.0,9.0,10.0,10.0,10.0,9.0
16739383,94.0,9.0,9.0,10.0,10.0,10.0,9.0
17510868,99.0,10.0,10.0,10.0,10.0,10.0,10.0
13005579,94.0,10.0,10.0,10.0,10.0,10.0,9.0
17806747,100.0,10.0,10.0,10.0,10.0,10.0,10.0
20279560,80.0,10.0,10.0,10.0,10.0,10.0,8.0
5782221,99.0,10.0,10.0,10.0,10.0,10.0,10.0
12269155,97.0,10.0,10.0,10.0,10.0,10.0,10.0
4553903,94.0,10.0,10.0,10.0,10.0,10.0,9.0
16677581,100.0,10.0,10.0,10.0,10.0,10.0,10.0
18345211,100.0,10.0,10.0,10.0,10.0,10.0,10.0
14215317,84.0,9.0,9.0,10.0,10.0,10.0,9.0
4030229,100.0,10.0,10.0,10.0,10.0,10.0,10.0
15308143,93.0,9.0,10.0,10.0,10.0,10.0,9.0
7454907,100.0,10.0,8.0,10.0,10.0,10.0,10.0
16177663,93.0,9.0,9.0,10.0,10.0,10.0,9.0
11648212,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1375194,91.0,9.0,10.0,10.0,9.0,10.0,9.0
15645642,95.0,10.0,10.0,10.0,10.0,10.0,10.0
916123,89.0,9.0,9.0,10.0,10.0,10.0,9.0
8011545,98.0,10.0,10.0,10.0,10.0,10.0,10.0
7582651,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2372459,100.0,10.0,10.0,10.0,10.0,10.0,10.0
10779412,100.0,10.0,10.0,10.0,10.0,10.0,10.0
19151055,98.0,10.0,10.0,10.0,10.0,10.0,10.0
10928093,80.0,10.0,6.0,6.0,10.0,10.0,10.0
14104621,98.0,10.0,10.0,10.0,10.0,10.0,10.0
18445756,60.0,10.0,10.0,10.0,10.0,10.0,6.0
766700,89.0,9.0,9.0,9.0,10.0,10.0,9.0
10106081,96.0,10.0,10.0,10.0,10.0,10.0,10.0
16674992,83.0,8.0,8.0,9.0,9.0,10.0,8.0
18395322,100.0,10.0,10.0,10.0,10.0,10.0,10.0
17510567,97.0,10.0,10.0,10.0,10.0,10.0,9.0
14790692,95.0,10.0,9.0,10.0,10.0,10.0,10.0
9858828,98.0,10.0,10.0,10.0,10.0,10.0,9.0
16985730,90.0,9.0,9.0,9.0,9.0,10.0,9.0
20983197,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6089865,95.0,10.0,10.0,10.0,10.0,10.0,9.0
16739513,94.0,10.0,9.0,10.0,10.0,10.0,10.0
20032727,96.0,10.0,10.0,10.0,10.0,10.0,10.0
17509246,97.0,9.0,10.0,9.0,10.0,10.0,9.0
12784064,93.0,9.0,10.0,10.0,10.0,10.0,9.0
6134145,94.0,10.0,9.0,10.0,10.0,10.0,9.0
14461498,96.0,10.0,9.0,10.0,10.0,10.0,10.0
15444531,98.0,10.0,10.0,10.0,10.0,10.0,10.0
9841140,99.0,10.0,10.0,9.0,10.0,10.0,10.0
13248823,100.0,10.0,10.0,10.0,10.0,10.0,10.0
3664031,94.0,9.0,9.0,9.0,10.0,10.0,9.0
3434614,95.0,10.0,9.0,10.0,10.0,10.0,9.0
20309868,60.0,6.0,8.0,8.0,7.0,9.0,6.0
4089940,93.0,10.0,10.0,9.0,9.0,10.0,9.0
20309505,92.0,9.0,10.0,10.0,9.0,10.0,10.0
369940,96.0,9.0,10.0,10.0,10.0,10.0,9.0
17510784,99.0,10.0,10.0,10.0,10.0,10.0,10.0
6939759,100.0,10.0,10.0,10.0,10.0,10.0,10.0
17802330,98.0,10.0,10.0,10.0,10.0,10.0,10.0
9331460,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9834727,93.0,9.0,9.0,10.0,10.0,10.0,9.0
1615033,88.0,9.0,9.0,10.0,10.0,10.0,9.0
15901362,100.0,10.0,10.0,10.0,10.0,10.0,10.0
4350995,97.0,9.0,9.0,10.0,10.0,10.0,9.0
4924910,87.0,9.0,9.0,9.0,9.0,10.0,9.0
9706199,96.0,10.0,9.0,10.0,10.0,10.0,10.0
18374808,98.0,10.0,10.0,10.0,10.0,10.0,10.0
9259184,96.0,10.0,10.0,10.0,10.0,10.0,9.0
11624428,100.0,9.0,10.0,10.0,10.0,10.0,10.0
15582521,97.0,10.0,10.0,10.0,10.0,10.0,10.0
3006311,96.0,10.0,10.0,10.0,10.0,10.0,10.0
12221012,100.0,10.0,10.0,10.0,10.0,10.0,9.0
13414367,95.0,10.0,10.0,10.0,10.0,10.0,9.0
8036024,97.0,10.0,10.0,10.0,10.0,10.0,9.0
24240,96.0,10.0,9.0,10.0,10.0,10.0,9.0
7036112,97.0,9.0,9.0,10.0,10.0,10.0,9.0
16177662,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9117009,92.0,10.0,9.0,10.0,10.0,10.0,9.0
891661,92.0,10.0,9.0,10.0,10.0,10.0,9.0
5511911,100.0,10.0,10.0,10.0,10.0,10.0,10.0
15407831,100.0,10.0,10.0,8.0,8.0,10.0,8.0
20650593,100.0,10.0,10.0,10.0,10.0,10.0,10.0
20650592,100.0,10.0,10.0,9.0,10.0,9.0,9.0
16275903,90.0,9.0,9.0,10.0,9.0,10.0,9.0
12425501,88.0,9.0,9.0,10.0,10.0,10.0,9.0
19224791,89.0,9.0,10.0,10.0,10.0,10.0,9.0
5768195,100.0,10.0,10.0,10.0,10.0,10.0,10.0
16177678,80.0,8.0,9.0,9.0,7.0,10.0,8.0
20650467,100.0,10.0,10.0,10.0,10.0,10.0,10.0
20650450,88.0,9.0,10.0,9.0,9.0,9.0,9.0
20944775,100.0,10.0,10.0,10.0,10.0,10.0,10.0
18126639,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2657905,89.0,9.0,9.0,9.0,9.0,10.0,9.0
18519592,93.0,9.0,9.0,8.0,10.0,10.0,9.0
17405389,92.0,9.0,9.0,10.0,10.0,10.0,9.0
17405305,94.0,10.0,10.0,10.0,10.0,10.0,10.0
14538087,92.0,9.0,9.0,10.0,10.0,10.0,9.0
17405146,94.0,9.0,10.0,10.0,10.0,10.0,9.0
15044173,91.0,10.0,9.0,10.0,10.0,10.0,10.0
16813633,90.0,9.0,9.0,9.0,9.0,10.0,9.0
9425902,100.0,10.0,10.0,10.0,10.0,10.0,10.0
14589695,80.0,10.0,10.0,10.0,10.0,10.0,8.0
6197950,98.0,10.0,9.0,10.0,10.0,10.0,10.0
9344096,93.0,9.0,9.0,9.0,10.0,10.0,10.0
4658261,100.0,10.0,10.0,10.0,10.0,10.0,10.0
10211953,99.0,10.0,10.0,10.0,10.0,10.0,9.0
17404477,97.0,10.0,10.0,10.0,10.0,10.0,10.0
11813641,91.0,10.0,10.0,10.0,9.0,9.0,9.0
10588715,80.0,9.0,7.0,9.0,10.0,10.0,9.0
15471042,98.0,10.0,10.0,10.0,10.0,10.0,9.0
7018497,90.0,10.0,8.0,9.0,9.0,10.0,9.0
8458210,98.0,10.0,10.0,10.0,10.0,10.0,10.0
2183058,98.0,10.0,10.0,10.0,10.0,10.0,10.0
21041069,100.0,10.0,10.0,10.0,10.0,10.0,10.0
18631999,100.0,10.0,10.0,10.0,10.0,10.0,10.0
16273796,92.0,9.0,10.0,10.0,10.0,10.0,9.0
2658094,90.0,9.0,9.0,9.0,9.0,10.0,9.0
15043894,92.0,9.0,9.0,10.0,10.0,10.0,9.0
16338697,93.0,9.0,9.0,10.0,10.0,10.0,9.0
4279959,92.0,9.0,8.0,10.0,10.0,10.0,9.0
20581971,100.0,10.0,10.0,10.0,10.0,10.0,10.0
8556025,96.0,10.0,10.0,10.0,10.0,10.0,10.0
10175033,99.0,10.0,10.0,10.0,10.0,10.0,10.0
16845972,98.0,10.0,10.0,10.0,10.0,10.0,10.0
16272452,93.0,10.0,9.0,10.0,10.0,10.0,9.0
1220971,93.0,9.0,9.0,9.0,10.0,10.0,9.0
18648107,90.0,9.0,10.0,9.0,9.0,10.0,9.0
20726227,100.0,9.0,9.0,10.0,10.0,10.0,10.0
8555187,95.0,10.0,9.0,10.0,10.0,10.0,10.0
3967611,90.0,10.0,9.0,9.0,9.0,10.0,10.0
7080514,100.0,10.0,10.0,10.0,10.0,10.0,10.0
4573458,89.0,9.0,9.0,9.0,9.0,10.0,9.0
20269943,99.0,10.0,10.0,10.0,10.0,10.0,10.0
4573388,92.0,10.0,10.0,9.0,9.0,10.0,9.0
14239909,98.0,10.0,10.0,10.0,10.0,10.0,10.0
20727924,100.0,10.0,10.0,10.0,10.0,10.0,10.0
12957423,96.0,10.0,10.0,10.0,10.0,10.0,9.0
8227206,90.0,9.0,9.0,9.0,9.0,9.0,9.0
9750460,98.0,10.0,10.0,10.0,10.0,10.0,10.0
20727699,93.0,9.0,9.0,8.0,10.0,10.0,10.0
14035943,94.0,9.0,10.0,9.0,9.0,10.0,10.0
19269439,94.0,10.0,10.0,10.0,10.0,10.0,9.0
14483758,86.0,9.0,9.0,10.0,10.0,10.0,9.0
4573238,90.0,9.0,9.0,9.0,9.0,10.0,9.0
20727199,80.0,7.0,10.0,8.0,10.0,10.0,7.0
15222140,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7181950,98.0,10.0,10.0,10.0,10.0,10.0,10.0
6971836,95.0,10.0,9.0,10.0,10.0,10.0,10.0
14452500,95.0,10.0,9.0,10.0,10.0,10.0,10.0
3032367,98.0,10.0,10.0,10.0,10.0,10.0,9.0
7914679,93.0,10.0,9.0,10.0,10.0,10.0,10.0
19039411,92.0,9.0,8.0,9.0,10.0,10.0,9.0
20726959,100.0,10.0,10.0,10.0,10.0,10.0,10.0
16859879,90.0,9.0,9.0,9.0,9.0,10.0,9.0
20727269,100.0,10.0,9.0,9.0,10.0,10.0,10.0
17237411,92.0,9.0,9.0,10.0,9.0,10.0,9.0
16859758,88.0,9.0,9.0,9.0,9.0,10.0,9.0
17252933,95.0,10.0,9.0,10.0,10.0,10.0,10.0
17237082,91.0,9.0,9.0,10.0,9.0,10.0,9.0
15483912,95.0,10.0,10.0,10.0,9.0,10.0,9.0
20726692,93.0,10.0,9.0,10.0,10.0,9.0,9.0
13140867,98.0,10.0,10.0,10.0,10.0,10.0,10.0
11223924,98.0,10.0,10.0,10.0,10.0,10.0,10.0
2376518,100.0,10.0,10.0,10.0,10.0,10.0,9.0
4653267,100.0,10.0,10.0,10.0,10.0,10.0,10.0
20726840,87.0,9.0,9.0,10.0,10.0,9.0,9.0
12599820,100.0,10.0,10.0,10.0,10.0,10.0,10.0
13173203,79.0,9.0,8.0,8.0,9.0,10.0,8.0
7281884,93.0,10.0,10.0,10.0,10.0,9.0,10.0
14975916,97.0,10.0,10.0,10.0,10.0,10.0,10.0
17493147,97.0,10.0,10.0,10.0,10.0,9.0,9.0
6709682,89.0,9.0,9.0,9.0,9.0,8.0,9.0
19295329,97.0,10.0,10.0,10.0,10.0,10.0,9.0
7724412,100.0,8.0,10.0,10.0,10.0,10.0,8.0
20864277,76.0,8.0,9.0,9.0,8.0,8.0,8.0
3727560,88.0,9.0,8.0,10.0,9.0,8.0,9.0
7699667,92.0,10.0,10.0,10.0,10.0,9.0,10.0
2636365,91.0,9.0,9.0,10.0,9.0,9.0,9.0
13379155,80.0,9.0,7.0,10.0,10.0,9.0,8.0
9362821,90.0,9.0,9.0,9.0,9.0,9.0,9.0
14907062,96.0,10.0,10.0,10.0,10.0,10.0,10.0
9614024,70.0,9.0,8.0,10.0,9.0,9.0,8.0
336788,98.0,10.0,10.0,10.0,10.0,10.0,9.0
1342370,86.0,9.0,9.0,10.0,9.0,9.0,8.0
15956789,94.0,10.0,9.0,10.0,10.0,8.0,10.0
12351909,97.0,10.0,10.0,10.0,10.0,9.0,10.0
17710500,97.0,10.0,10.0,10.0,10.0,9.0,10.0
17956766,92.0,10.0,9.0,10.0,10.0,8.0,10.0
801680,95.0,10.0,10.0,10.0,9.0,8.0,9.0
6780313,86.0,9.0,9.0,9.0,9.0,8.0,9.0
18820440,93.0,9.0,9.0,10.0,10.0,9.0,10.0
16335085,97.0,9.0,9.0,10.0,10.0,9.0,9.0
1884045,87.0,9.0,9.0,9.0,10.0,8.0,9.0
16678094,100.0,10.0,10.0,10.0,10.0,9.0,10.0
17314294,89.0,9.0,10.0,10.0,9.0,8.0,10.0
12450026,80.0,10.0,10.0,10.0,8.0,6.0,8.0
19119469,100.0,10.0,10.0,10.0,10.0,10.0,10.0
18789766,88.0,10.0,10.0,10.0,10.0,9.0,9.0
6764040,80.0,9.0,9.0,9.0,10.0,7.0,7.0
1374466,96.0,10.0,9.0,10.0,10.0,8.0,9.0
20492314,100.0,10.0,10.0,10.0,10.0,10.0,10.0
14367406,100.0,10.0,10.0,10.0,10.0,10.0,10.0
18499623,95.0,10.0,9.0,10.0,10.0,9.0,9.0
13298137,100.0,10.0,10.0,10.0,10.0,10.0,10.0
13054720,97.0,10.0,10.0,10.0,10.0,9.0,10.0
4568116,97.0,10.0,10.0,10.0,10.0,9.0,9.0
16739813,90.0,9.0,10.0,10.0,9.0,7.0,9.0
19969497,96.0,10.0,10.0,10.0,10.0,9.0,9.0
3602379,94.0,10.0,10.0,10.0,10.0,9.0,9.0
19532898,82.0,8.0,8.0,8.0,9.0,7.0,7.0
5526514,93.0,10.0,10.0,10.0,10.0,8.0,9.0
15232309,100.0,10.0,10.0,10.0,10.0,10.0,10.0
14253485,40.0,6.0,5.0,7.0,6.0,6.0,5.0
4560053,92.0,10.0,10.0,10.0,10.0,8.0,9.0
7273513,100.0,10.0,10.0,10.0,10.0,10.0,10.0
19987777,97.0,10.0,10.0,10.0,10.0,9.0,10.0
14300751,95.0,9.0,10.0,10.0,10.0,9.0,10.0
18220200,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7093184,94.0,9.0,9.0,10.0,10.0,8.0,9.0
7161203,97.0,9.0,9.0,9.0,10.0,9.0,9.0
10190260,100.0,10.0,10.0,10.0,10.0,10.0,10.0
13077603,95.0,10.0,10.0,10.0,10.0,8.0,10.0
13258244,100.0,10.0,10.0,10.0,10.0,10.0,10.0
19413075,60.0,6.0,7.0,8.0,7.0,7.0,6.0
1081386,95.0,10.0,10.0,10.0,10.0,8.0,9.0
6930501,96.0,10.0,10.0,10.0,10.0,10.0,9.0
163941,93.0,10.0,10.0,10.0,10.0,9.0,9.0
1638584,93.0,10.0,9.0,9.0,10.0,8.0,9.0
19084599,100.0,10.0,10.0,10.0,10.0,10.0,10.0
60029,95.0,9.0,9.0,10.0,10.0,8.0,9.0
19053886,76.0,8.0,9.0,9.0,9.0,9.0,8.0
6765855,97.0,9.0,9.0,10.0,10.0,9.0,9.0
5717690,85.0,9.0,9.0,9.0,9.0,9.0,8.0
18807989,100.0,10.0,10.0,10.0,10.0,10.0,10.0
20281806,100.0,10.0,10.0,10.0,10.0,10.0,10.0
17430142,100.0,10.0,10.0,10.0,10.0,9.0,10.0
8402408,97.0,10.0,10.0,10.0,10.0,10.0,10.0
20788754,93.0,9.0,9.0,9.0,9.0,8.0,9.0
20445979,100.0,10.0,9.0,9.0,10.0,10.0,10.0
1374434,94.0,10.0,9.0,10.0,10.0,8.0,9.0
12368082,96.0,10.0,10.0,10.0,10.0,8.0,10.0
20817599,89.0,9.0,9.0,10.0,10.0,10.0,9.0
3656168,90.0,10.0,10.0,10.0,10.0,7.0,9.0
13056821,99.0,10.0,10.0,10.0,10.0,9.0,10.0
19905365,93.0,9.0,10.0,10.0,10.0,9.0,10.0
16413314,100.0,10.0,10.0,10.0,10.0,9.0,10.0
276450,84.0,9.0,9.0,9.0,8.0,9.0,8.0
19526556,98.0,10.0,10.0,10.0,10.0,10.0,10.0
16052682,100.0,9.0,10.0,10.0,10.0,8.0,10.0
19181840,88.0,9.0,8.0,9.0,9.0,8.0,9.0
19182289,100.0,10.0,10.0,10.0,10.0,8.0,10.0
20819710,75.0,8.0,7.0,8.0,8.0,8.0,8.0
16545081,100.0,10.0,10.0,10.0,10.0,10.0,10.0
17795007,99.0,10.0,10.0,10.0,10.0,10.0,10.0
20000347,90.0,10.0,10.0,10.0,10.0,8.0,8.0
14414473,94.0,10.0,10.0,10.0,10.0,9.0,10.0
19655960,95.0,10.0,10.0,10.0,10.0,9.0,10.0
1682936,95.0,10.0,10.0,10.0,10.0,9.0,10.0
20818827,73.0,8.0,7.0,7.0,7.0,7.0,7.0
1197857,89.0,9.0,9.0,10.0,9.0,9.0,9.0
15936156,100.0,10.0,8.0,10.0,10.0,8.0,10.0
18756360,94.0,10.0,10.0,10.0,10.0,9.0,10.0
