id,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
4849977,85.0,9.0,8.0,9.0,10.0,10.0,9.0
11649332,80.0,10.0,8.0,10.0,10.0,10.0,8.0
6832411,97.0,9.0,10.0,10.0,10.0,10.0,9.0
4875019,80.0,10.0,8.0,10.0,10.0,8.0,8.0
9872583,80.0,8.0,8.0,8.0,8.0,8.0,8.0
8134613,87.0,10.0,10.0,10.0,10.0,10.0,10.0
2573719,97.0,10.0,10.0,10.0,10.0,9.0,9.0
4362354,83.0,9.0,9.0,9.0,9.0,9.0,8.0
9718295,90.0,10.0,10.0,10.0,10.0,8.0,9.0
9700071,100.0,10.0,10.0,10.0,10.0,10.0,10.0
4704497,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2870051,97.0,10.0,10.0,9.0,9.0,9.0,10.0
6617193,100.0,9.0,9.0,10.0,10.0,10.0,9.0
970093,60.0,6.0,4.0,6.0,6.0,8.0,6.0
7701129,90.0,10.0,8.0,10.0,10.0,10.0,10.0
2189832,85.0,9.0,9.0,10.0,10.0,10.0,8.0
10377845,73.0,7.0,9.0,8.0,8.0,8.0,7.0
8480610,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7878500,98.0,10.0,10.0,10.0,10.0,10.0,10.0
8199332,94.0,10.0,9.0,9.0,9.0,9.0,9.0
12077022,100.0,10.0,10.0,10.0,10.0,10.0,10.0
470946,96.0,10.0,10.0,10.0,10.0,9.0,9.0
8626900,93.0,10.0,9.0,10.0,10.0,10.0,10.0
9478879,89.0,9.0,9.0,9.0,9.0,10.0,9.0
7612716,85.0,8.0,9.0,9.0,10.0,9.0,9.0
14033933,100.0,10.0,10.0,10.0,10.0,10.0,10.0
12535320,90.0,9.0,8.0,8.0,10.0,9.0,9.0
5596491,90.0,8.0,9.0,9.0,9.0,8.0,8.0
6348734,93.0,9.0,10.0,10.0,9.0,9.0,10.0
6617061,80.0,8.0,8.0,8.0,9.0,9.0,8.0
6661686,97.0,10.0,10.0,10.0,10.0,10.0,9.0
6067518,100.0,10.0,10.0,10.0,10.0,10.0,10.0
11383065,100.0,10.0,10.0,10.0,10.0,10.0,10.0
8295883,84.0,9.0,9.0,9.0,9.0,9.0,8.0
10839801,95.0,10.0,10.0,10.0,10.0,10.0,10.0
7797091,93.0,10.0,10.0,10.0,10.0,10.0,9.0
9517451,100.0,10.0,10.0,10.0,10.0,10.0,10.0
8497607,93.0,10.0,9.0,10.0,10.0,10.0,9.0
8366252,85.0,9.0,9.0,9.0,9.0,9.0,9.0
338157,94.0,10.0,10.0,10.0,9.0,10.0,9.0
5831507,90.0,10.0,10.0,8.0,10.0,8.0,9.0
9496996,89.0,9.0,9.0,10.0,9.0,9.0,9.0
837354,87.0,9.0,9.0,10.0,9.0,9.0,9.0
6307548,92.0,9.0,10.0,10.0,10.0,10.0,9.0
8977455,98.0,10.0,10.0,10.0,10.0,10.0,10.0
10202638,80.0,9.0,8.0,9.0,9.0,9.0,9.0
7613513,90.0,10.0,10.0,10.0,10.0,10.0,9.0
13659151,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6614016,96.0,9.0,10.0,9.0,10.0,10.0,10.0
4925559,100.0,10.0,10.0,10.0,10.0,10.0,10.0
4106048,95.0,10.0,10.0,10.0,10.0,10.0,10.0
4697290,96.0,10.0,10.0,10.0,10.0,10.0,10.0
3647187,89.0,9.0,9.0,10.0,9.0,9.0,9.0
8136322,99.0,10.0,10.0,10.0,10.0,9.0,9.0
3680257,92.0,10.0,9.0,10.0,10.0,10.0,9.0
11347935,100.0,10.0,10.0,10.0,10.0,9.0,10.0
5399489,80.0,10.0,10.0,10.0,10.0,10.0,10.0
4743232,86.0,9.0,9.0,9.0,9.0,9.0,9.0
8675100,80.0,10.0,10.0,10.0,10.0,10.0,8.0
282506,90.0,9.0,9.0,9.0,9.0,10.0,9.0
3365455,81.0,8.0,8.0,9.0,9.0,9.0,8.0
7609419,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9018032,100.0,10.0,10.0,10.0,9.0,10.0,10.0
5953638,100.0,10.0,10.0,10.0,10.0,10.0,10.0
13440979,80.0,10.0,9.0,10.0,10.0,10.0,10.0
284261,93.0,9.0,9.0,9.0,10.0,8.0,9.0
10211878,83.0,8.0,8.0,8.0,8.0,8.0,8.0
3259371,96.0,10.0,9.0,10.0,10.0,10.0,9.0
4551267,94.0,10.0,9.0,10.0,10.0,10.0,9.0
6705893,88.0,10.0,9.0,10.0,10.0,10.0,9.0
10178459,63.0,8.0,8.0,6.0,7.0,7.0,7.0
8261529,100.0,10.0,10.0,10.0,10.0,10.0,10.0
10379001,80.0,10.0,10.0,6.0,10.0,10.0,10.0
9983002,98.0,10.0,10.0,10.0,10.0,9.0,10.0
3934639,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9798597,90.0,9.0,10.0,10.0,10.0,10.0,9.0
9798447,95.0,10.0,9.0,10.0,9.0,10.0,9.0
5195967,100.0,10.0,10.0,10.0,10.0,10.0,10.0
13158241,100.0,10.0,10.0,10.0,10.0,10.0,10.0
4191485,93.0,9.0,10.0,9.0,10.0,9.0,9.0
8801390,90.0,10.0,10.0,10.0,10.0,10.0,10.0
9208149,100.0,10.0,8.0,10.0,10.0,8.0,8.0
4138543,100.0,9.0,10.0,10.0,10.0,9.0,10.0
2257584,76.0,7.0,5.0,8.0,8.0,7.0,7.0
6606875,100.0,10.0,8.0,10.0,6.0,8.0,10.0
4228190,100.0,10.0,10.0,10.0,10.0,10.0,10.0
12813424,97.0,10.0,10.0,10.0,10.0,9.0,10.0
8870462,90.0,9.0,9.0,10.0,10.0,9.0,9.0
10911232,90.0,10.0,10.0,10.0,10.0,10.0,10.0
13856279,100.0,10.0,8.0,10.0,10.0,10.0,10.0
9394779,100.0,10.0,10.0,10.0,10.0,9.0,10.0
9039792,90.0,10.0,9.0,10.0,9.0,9.0,9.0
9531541,98.0,10.0,10.0,10.0,10.0,10.0,10.0
3305633,97.0,10.0,10.0,10.0,10.0,9.0,10.0
9220863,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6427423,85.0,9.0,9.0,10.0,9.0,9.0,9.0
10627506,100.0,10.0,10.0,10.0,10.0,10.0,10.0
12310343,100.0,10.0,8.0,10.0,8.0,8.0,8.0
13981774,73.0,9.0,7.0,9.0,7.0,9.0,7.0
1950932,90.0,9.0,9.0,9.0,10.0,9.0,9.0
5015249,95.0,10.0,10.0,10.0,10.0,9.0,10.0
7927362,100.0,10.0,10.0,10.0,10.0,10.0,10.0
12329685,97.0,10.0,10.0,10.0,10.0,9.0,10.0
4142601,100.0,9.0,10.0,10.0,10.0,10.0,9.0
2175429,91.0,9.0,9.0,9.0,10.0,9.0,9.0
3469627,95.0,10.0,10.0,10.0,10.0,10.0,9.0
13194106,90.0,9.0,10.0,10.0,10.0,10.0,9.0
4139784,92.0,10.0,10.0,10.0,10.0,9.0,10.0
9497737,100.0,10.0,10.0,9.0,10.0,10.0,10.0
9497505,100.0,9.0,9.0,10.0,10.0,7.0,9.0
4624719,84.0,9.0,9.0,10.0,10.0,9.0,9.0
9396880,100.0,10.0,10.0,10.0,10.0,10.0,10.0
5386344,93.0,10.0,10.0,9.0,10.0,9.0,10.0
2302198,86.0,9.0,9.0,10.0,9.0,9.0,9.0
2038687,94.0,10.0,10.0,9.0,10.0,10.0,9.0
2103969,94.0,10.0,9.0,9.0,9.0,9.0,9.0
11638276,90.0,10.0,10.0,10.0,10.0,10.0,9.0
3577954,90.0,10.0,10.0,10.0,10.0,9.0,9.0
11425118,80.0,9.0,9.0,9.0,9.0,8.0,9.0
4252247,95.0,10.0,10.0,9.0,10.0,9.0,9.0
14044406,100.0,10.0,10.0,10.0,10.0,10.0,10.0
8295110,93.0,10.0,9.0,10.0,10.0,9.0,9.0
8966703,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7262702,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2084693,90.0,10.0,8.0,10.0,10.0,9.0,9.0
10491119,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6294499,91.0,9.0,9.0,10.0,10.0,9.0,9.0
12175920,100.0,10.0,10.0,10.0,10.0,10.0,10.0
10109087,74.0,9.0,8.0,7.0,8.0,8.0,8.0
8143176,100.0,10.0,10.0,10.0,10.0,10.0,10.0
645404,89.0,8.0,8.0,9.0,9.0,9.0,9.0
5208678,80.0,8.0,9.0,9.0,8.0,8.0,9.0
3731098,85.0,9.0,8.0,9.0,10.0,9.0,9.0
9024237,86.0,9.0,7.0,9.0,9.0,9.0,9.0
1927047,100.0,10.0,10.0,10.0,10.0,10.0,10.0
593940,86.0,9.0,9.0,9.0,9.0,9.0,9.0
7905484,80.0,8.0,8.0,8.0,7.0,7.0,7.0
298022,95.0,9.0,8.0,10.0,10.0,9.0,10.0
5447546,81.0,8.0,8.0,9.0,9.0,8.0,8.0
7359628,80.0,2.0,6.0,10.0,10.0,8.0,8.0
12875549,100.0,10.0,10.0,10.0,10.0,8.0,10.0
2902863,96.0,10.0,9.0,10.0,10.0,9.0,9.0
1887658,91.0,10.0,10.0,10.0,10.0,9.0,10.0
8244584,100.0,10.0,10.0,10.0,10.0,10.0,10.0
5802192,80.0,9.0,8.0,9.0,9.0,8.0,8.0
10527212,60.0,7.0,6.0,6.0,6.0,6.0,6.0
10611751,73.0,7.0,7.0,8.0,9.0,7.0,8.0
9812926,84.0,9.0,9.0,8.0,8.0,8.0,8.0
10160638,95.0,9.0,9.0,10.0,10.0,9.0,9.0
12411580,95.0,9.0,10.0,10.0,10.0,9.0,8.0
2468697,89.0,9.0,9.0,9.0,9.0,9.0,9.0
2333342,87.0,8.0,10.0,10.0,10.0,9.0,10.0
6094406,53.0,7.0,8.0,9.0,9.0,5.0,7.0
4681551,89.0,9.0,9.0,10.0,10.0,9.0,9.0
1159225,100.0,9.0,9.0,10.0,9.0,10.0,9.0
3403986,72.0,7.0,8.0,8.0,8.0,8.0,8.0
13578472,100.0,10.0,9.0,10.0,10.0,10.0,10.0
1351587,91.0,9.0,8.0,9.0,10.0,9.0,9.0
11309448,90.0,10.0,9.0,9.0,10.0,10.0,10.0
1941872,92.0,10.0,10.0,9.0,9.0,9.0,9.0
4170208,80.0,9.0,9.0,7.0,8.0,8.0,8.0
13022395,80.0,9.0,10.0,9.0,9.0,9.0,10.0
8746186,90.0,9.0,7.0,10.0,10.0,10.0,9.0
5207367,98.0,9.0,9.0,10.0,10.0,10.0,10.0
13022563,100.0,10.0,10.0,10.0,10.0,10.0,10.0
10621744,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9023406,69.0,7.0,7.0,8.0,7.0,8.0,7.0
10462652,90.0,8.0,9.0,9.0,9.0,9.0,8.0
5535344,91.0,9.0,9.0,9.0,9.0,9.0,9.0
906165,93.0,9.0,9.0,9.0,10.0,9.0,10.0
3618467,88.0,9.0,9.0,9.0,9.0,9.0,9.0
1320136,93.0,9.0,9.0,9.0,10.0,9.0,9.0
7738416,100.0,10.0,10.0,10.0,10.0,10.0,10.0
5293757,85.0,9.0,9.0,9.0,9.0,9.0,9.0
12043911,75.0,8.0,7.0,9.0,9.0,9.0,9.0
13385401,60.0,8.0,4.0,2.0,2.0,8.0,6.0
7978652,75.0,8.0,10.0,9.0,9.0,9.0,8.0
2468488,90.0,9.0,9.0,9.0,8.0,7.0,9.0
12369701,100.0,10.0,10.0,10.0,10.0,10.0,10.0
13456688,87.0,8.0,9.0,9.0,9.0,10.0,10.0
5553000,94.0,9.0,10.0,10.0,10.0,9.0,9.0
1932145,83.0,10.0,6.0,10.0,10.0,8.0,6.0
13613936,90.0,10.0,9.0,9.0,10.0,10.0,10.0
13147549,80.0,8.0,8.0,8.0,8.0,8.0,8.0
335498,90.0,9.0,8.0,9.0,9.0,9.0,9.0
8492061,85.0,9.0,9.0,9.0,9.0,9.0,9.0
7927226,93.0,9.0,9.0,9.0,10.0,9.0,10.0
3836059,91.0,10.0,10.0,10.0,10.0,9.0,9.0
7320132,80.0,9.0,9.0,7.0,7.0,7.0,6.0
6487486,80.0,7.0,7.0,9.0,9.0,9.0,8.0
4471185,80.0,9.0,9.0,10.0,10.0,8.0,8.0
4777998,77.0,8.0,8.0,9.0,8.0,8.0,8.0
1932630,99.0,10.0,10.0,10.0,10.0,9.0,10.0
3223290,89.0,9.0,8.0,10.0,10.0,9.0,9.0
7876249,50.0,8.0,6.0,9.0,8.0,7.0,6.0
7990875,100.0,10.0,10.0,9.0,10.0,10.0,9.0
13888191,100.0,10.0,10.0,10.0,10.0,10.0,10.0
10084023,97.0,10.0,9.0,10.0,10.0,10.0,10.0
1976222,87.0,9.0,9.0,9.0,9.0,8.0,9.0
3576371,81.0,9.0,8.0,8.0,7.0,9.0,8.0
12823834,96.0,10.0,9.0,9.0,9.0,9.0,9.0
10169591,80.0,9.0,9.0,9.0,9.0,9.0,8.0
584281,100.0,10.0,10.0,10.0,10.0,10.0,10.0
3140025,96.0,10.0,9.0,10.0,10.0,9.0,10.0
7925333,73.0,8.0,7.0,8.0,8.0,9.0,8.0
1942943,98.0,10.0,10.0,10.0,10.0,10.0,10.0
9118421,85.0,10.0,9.0,9.0,10.0,9.0,9.0
10347191,100.0,10.0,10.0,10.0,10.0,10.0,10.0
11034806,87.0,8.0,8.0,10.0,10.0,9.0,8.0
13591886,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9020575,74.0,8.0,8.0,9.0,9.0,8.0,8.0
2099921,80.0,8.0,8.0,8.0,7.0,8.0,8.0
11722180,96.0,10.0,10.0,10.0,10.0,9.0,10.0
1351632,91.0,9.0,8.0,9.0,10.0,9.0,9.0
7904851,83.0,8.0,9.0,9.0,9.0,8.0,9.0
1825634,97.0,10.0,10.0,10.0,10.0,8.0,10.0
2497271,80.0,8.0,10.0,10.0,10.0,6.0,10.0
8690424,96.0,10.0,10.0,10.0,10.0,10.0,10.0
4255609,87.0,9.0,9.0,10.0,10.0,10.0,10.0
9247109,87.0,10.0,10.0,10.0,10.0,8.0,10.0
6854519,80.0,8.0,8.0,9.0,9.0,9.0,9.0
823455,89.0,9.0,9.0,10.0,9.0,9.0,9.0
10934007,100.0,10.0,10.0,9.0,10.0,10.0,10.0
10284723,87.0,9.0,9.0,9.0,9.0,9.0,9.0
12832818,100.0,10.0,9.0,10.0,10.0,9.0,10.0
9557097,84.0,8.0,9.0,9.0,9.0,8.0,8.0
2936775,87.0,9.0,9.0,9.0,10.0,10.0,9.0
5505433,65.0,7.0,6.0,9.0,10.0,8.0,8.0
298027,91.0,9.0,7.0,10.0,10.0,9.0,9.0
3836131,91.0,9.0,10.0,10.0,10.0,9.0,9.0
3835872,94.0,9.0,10.0,10.0,10.0,10.0,9.0
4672395,100.0,10.0,10.0,10.0,10.0,9.0,10.0
6457819,96.0,9.0,10.0,10.0,10.0,9.0,10.0
5697492,98.0,10.0,10.0,10.0,10.0,10.0,10.0
11227801,80.0,10.0,8.0,10.0,10.0,10.0,8.0
13949936,100.0,10.0,10.0,10.0,10.0,9.0,10.0
3919508,94.0,10.0,9.0,10.0,10.0,9.0,10.0
11145180,98.0,10.0,10.0,10.0,10.0,10.0,10.0
8507359,93.0,10.0,9.0,10.0,10.0,10.0,10.0
3075861,95.0,9.0,10.0,9.0,10.0,10.0,10.0
5234654,100.0,10.0,10.0,10.0,10.0,10.0,10.0
11689247,98.0,10.0,10.0,9.0,10.0,10.0,9.0
3596518,91.0,9.0,9.0,9.0,10.0,9.0,9.0
11686631,87.0,9.0,9.0,10.0,10.0,9.0,10.0
7779791,89.0,9.0,9.0,9.0,9.0,8.0,9.0
4425264,70.0,9.0,6.0,9.0,9.0,10.0,7.0
6694228,96.0,10.0,10.0,10.0,10.0,9.0,9.0
5367228,100.0,10.0,10.0,10.0,10.0,10.0,10.0
4503527,100.0,10.0,10.0,10.0,10.0,10.0,10.0
3586161,93.0,9.0,9.0,9.0,7.0,9.0,9.0
13088599,97.0,10.0,10.0,10.0,10.0,9.0,10.0
567294,91.0,10.0,9.0,10.0,10.0,9.0,9.0
788028,84.0,9.0,8.0,9.0,9.0,9.0,8.0
7339644,93.0,10.0,10.0,10.0,10.0,9.0,9.0
8240735,100.0,10.0,10.0,10.0,10.0,10.0,9.0
5274770,100.0,10.0,9.0,9.0,10.0,9.0,10.0
13024368,93.0,10.0,9.0,10.0,9.0,10.0,10.0
9434972,90.0,10.0,9.0,10.0,10.0,10.0,9.0
12938127,100.0,10.0,10.0,10.0,10.0,10.0,9.0
3920387,96.0,10.0,10.0,10.0,10.0,10.0,10.0
6662508,100.0,10.0,10.0,10.0,10.0,9.0,10.0
9086516,95.0,10.0,10.0,10.0,10.0,9.0,10.0
3351296,80.0,10.0,10.0,8.0,10.0,10.0,10.0
5274827,100.0,10.0,10.0,10.0,10.0,10.0,10.0
3966443,90.0,9.0,8.0,9.0,10.0,9.0,9.0
5036625,98.0,10.0,10.0,10.0,10.0,9.0,10.0
5513157,100.0,8.0,10.0,8.0,10.0,10.0,10.0
12114929,92.0,9.0,10.0,10.0,10.0,9.0,9.0
13900771,100.0,10.0,8.0,10.0,10.0,10.0,8.0
3152441,95.0,10.0,10.0,10.0,10.0,9.0,9.0
8263542,95.0,9.0,10.0,10.0,10.0,9.0,9.0
10287565,100.0,10.0,10.0,10.0,10.0,10.0,10.0
12311205,100.0,10.0,10.0,10.0,10.0,10.0,10.0
4412882,96.0,9.0,10.0,10.0,10.0,8.0,10.0
13228196,100.0,8.0,8.0,8.0,10.0,8.0,8.0
3346038,96.0,10.0,9.0,10.0,10.0,9.0,10.0
3315931,93.0,9.0,10.0,9.0,10.0,8.0,10.0
2217615,80.0,9.0,8.0,8.0,8.0,9.0,10.0
6458816,100.0,10.0,10.0,10.0,10.0,9.0,10.0
2298810,96.0,9.0,10.0,10.0,10.0,9.0,9.0
11980651,100.0,10.0,10.0,8.0,10.0,10.0,10.0
3411574,100.0,10.0,10.0,10.0,10.0,10.0,10.0
10552229,100.0,10.0,8.0,10.0,10.0,10.0,10.0
9881807,95.0,10.0,9.0,10.0,9.0,9.0,9.0
12420910,100.0,10.0,10.0,10.0,10.0,8.0,10.0
13401028,67.0,8.0,9.0,7.0,7.0,9.0,9.0
13626444,100.0,10.0,10.0,10.0,10.0,10.0,10.0
13084182,80.0,10.0,10.0,8.0,6.0,10.0,8.0
4894516,70.0,9.0,8.0,10.0,10.0,9.0,8.0
6195406,78.0,8.0,9.0,9.0,9.0,10.0,9.0
11344310,60.0,6.0,8.0,8.0,8.0,8.0,8.0
12077173,83.0,9.0,9.0,9.0,10.0,9.0,10.0
11098708,93.0,9.0,9.0,9.0,10.0,10.0,9.0
2039266,92.0,9.0,9.0,10.0,10.0,10.0,9.0
5180563,85.0,10.0,9.0,8.0,8.0,9.0,9.0
11953538,92.0,10.0,10.0,10.0,10.0,9.0,10.0
8583925,95.0,9.0,10.0,10.0,10.0,10.0,9.0
682768,89.0,9.0,9.0,9.0,9.0,9.0,9.0
13117890,80.0,8.0,8.0,9.0,9.0,8.0,8.0
9333191,100.0,10.0,10.0,10.0,10.0,10.0,10.0
5283747,97.0,10.0,10.0,10.0,10.0,10.0,9.0
10977095,95.0,10.0,10.0,10.0,10.0,10.0,10.0
4617763,79.0,8.0,8.0,9.0,8.0,10.0,8.0
9205914,93.0,10.0,9.0,10.0,9.0,10.0,10.0
13001817,86.0,9.0,8.0,8.0,9.0,9.0,9.0
8858198,86.0,9.0,8.0,9.0,9.0,10.0,9.0
9264685,83.0,9.0,8.0,9.0,9.0,10.0,9.0
4436837,96.0,10.0,10.0,10.0,10.0,9.0,9.0
8155747,68.0,8.0,7.0,8.0,7.0,8.0,8.0
11579951,87.0,8.0,9.0,9.0,8.0,9.0,9.0
8413697,86.0,9.0,9.0,9.0,9.0,9.0,9.0
10499497,100.0,10.0,10.0,8.0,10.0,10.0,10.0
11687017,100.0,8.0,10.0,10.0,10.0,10.0,8.0
6533799,87.0,9.0,9.0,10.0,10.0,10.0,9.0
13482252,80.0,10.0,10.0,10.0,10.0,10.0,10.0
2881064,88.0,9.0,9.0,10.0,10.0,10.0,9.0
13150055,86.0,10.0,9.0,9.0,8.0,9.0,9.0
815773,90.0,9.0,8.0,9.0,9.0,9.0,9.0
8035991,75.0,8.0,7.0,8.0,8.0,9.0,8.0
5971306,70.0,6.0,6.0,6.0,4.0,8.0,2.0
4798868,89.0,9.0,9.0,9.0,9.0,9.0,9.0
9397325,80.0,10.0,10.0,6.0,4.0,10.0,8.0
13006546,87.0,9.0,9.0,9.0,9.0,9.0,9.0
6188743,88.0,9.0,9.0,10.0,10.0,10.0,9.0
857755,91.0,9.0,10.0,9.0,10.0,9.0,9.0
2528873,80.0,10.0,8.0,10.0,8.0,10.0,8.0
8638529,91.0,9.0,10.0,9.0,10.0,9.0,10.0
8364268,88.0,9.0,9.0,9.0,9.0,8.0,8.0
8492683,91.0,9.0,9.0,9.0,9.0,9.0,9.0
9434912,60.0,6.0,6.0,6.0,6.0,6.0,6.0
5869670,90.0,9.0,9.0,10.0,10.0,9.0,10.0
9888444,80.0,6.0,8.0,9.0,10.0,10.0,9.0
12846535,60.0,8.0,7.0,7.0,6.0,7.0,7.0
10555006,87.0,9.0,9.0,9.0,10.0,10.0,9.0
4856303,79.0,9.0,8.0,9.0,9.0,9.0,8.0
6049903,88.0,9.0,9.0,9.0,9.0,10.0,9.0
6904296,98.0,10.0,10.0,10.0,9.0,10.0,10.0
7946513,40.0,4.0,5.0,5.0,4.0,6.0,6.0
9157822,80.0,7.0,7.0,8.0,8.0,10.0,8.0
6700035,94.0,9.0,10.0,10.0,10.0,10.0,10.0
9817870,81.0,9.0,9.0,9.0,9.0,10.0,9.0
10349327,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2881011,87.0,9.0,9.0,10.0,9.0,10.0,9.0
4870278,80.0,6.0,10.0,4.0,8.0,10.0,10.0
10683907,88.0,9.0,8.0,9.0,10.0,9.0,9.0
4998629,83.0,8.0,9.0,9.0,9.0,9.0,9.0
10126567,93.0,9.0,9.0,8.0,10.0,9.0,9.0
11355120,82.0,9.0,9.0,9.0,9.0,9.0,8.0
5126181,64.0,7.0,6.0,7.0,7.0,9.0,7.0
4982313,67.0,8.0,7.0,7.0,9.0,7.0,7.0
8577027,89.0,9.0,10.0,9.0,10.0,10.0,10.0
7603774,60.0,6.0,6.0,10.0,6.0,10.0,6.0
4596961,70.0,5.0,7.0,7.0,7.0,8.0,7.0
5746504,90.0,9.0,9.0,9.0,9.0,9.0,9.0
1275137,84.0,7.0,8.0,9.0,9.0,9.0,8.0
4858902,92.0,9.0,9.0,9.0,9.0,9.0,9.0
6895151,100.0,10.0,10.0,10.0,10.0,10.0,10.0
5587724,89.0,9.0,9.0,9.0,9.0,9.0,9.0
233621,89.0,9.0,9.0,10.0,10.0,10.0,9.0
1669872,87.0,8.0,9.0,9.0,9.0,9.0,9.0
5158684,93.0,9.0,10.0,9.0,9.0,10.0,10.0
6664484,89.0,10.0,9.0,9.0,9.0,9.0,9.0
13265988,80.0,9.0,9.0,9.0,9.0,9.0,9.0
1017707,85.0,9.0,9.0,9.0,9.0,9.0,8.0
5410134,82.0,7.0,8.0,9.0,9.0,9.0,8.0
13570245,87.0,10.0,9.0,10.0,10.0,9.0,9.0
9799037,88.0,9.0,9.0,10.0,9.0,10.0,8.0
1688839,69.0,7.0,7.0,8.0,8.0,8.0,7.0
4281737,80.0,8.0,8.0,8.0,9.0,9.0,8.0
5767728,84.0,9.0,9.0,9.0,9.0,9.0,8.0
8356775,84.0,9.0,9.0,9.0,9.0,10.0,8.0
11093339,93.0,9.0,10.0,10.0,10.0,9.0,9.0
9520612,95.0,10.0,10.0,10.0,10.0,10.0,10.0
9242612,90.0,10.0,8.0,10.0,10.0,10.0,9.0
8439803,74.0,8.0,7.0,9.0,9.0,9.0,9.0
2377727,87.0,9.0,9.0,9.0,9.0,9.0,9.0
13042510,100.0,10.0,8.0,10.0,10.0,10.0,10.0
7718976,80.0,10.0,8.0,10.0,10.0,10.0,8.0
10307684,84.0,9.0,10.0,9.0,9.0,9.0,8.0
11094032,92.0,9.0,9.0,10.0,10.0,10.0,9.0
6195335,88.0,9.0,9.0,9.0,10.0,9.0,9.0
5210374,75.0,7.0,8.0,7.0,8.0,10.0,8.0
5007269,68.0,7.0,7.0,8.0,8.0,7.0,7.0
8491298,96.0,10.0,9.0,10.0,10.0,10.0,10.0
13334577,60.0,6.0,6.0,6.0,6.0,8.0,6.0
8577673,84.0,9.0,9.0,9.0,9.0,9.0,9.0
1688770,69.0,7.0,6.0,8.0,8.0,8.0,7.0
9290250,80.0,8.0,6.0,8.0,8.0,6.0,8.0
13455681,100.0,10.0,10.0,10.0,10.0,10.0,10.0
10253523,80.0,4.0,6.0,10.0,10.0,10.0,8.0
7764066,80.0,8.0,8.0,8.0,8.0,8.0,8.0
6195494,80.0,7.0,9.0,9.0,9.0,9.0,9.0
9159238,88.0,9.0,9.0,9.0,9.0,10.0,9.0
10504539,80.0,10.0,10.0,10.0,8.0,10.0,8.0
14010731,80.0,8.0,8.0,8.0,8.0,8.0,8.0
7047524,90.0,10.0,10.0,10.0,10.0,10.0,10.0
9309404,99.0,10.0,10.0,10.0,10.0,10.0,10.0
10094965,87.0,9.0,10.0,9.0,9.0,10.0,9.0
4253961,96.0,10.0,10.0,10.0,10.0,10.0,10.0
10276441,82.0,9.0,9.0,10.0,10.0,9.0,8.0
3557215,79.0,8.0,8.0,9.0,9.0,9.0,8.0
9634974,92.0,10.0,9.0,10.0,10.0,10.0,9.0
3344786,82.0,9.0,8.0,8.0,9.0,10.0,8.0
5607780,89.0,9.0,9.0,9.0,9.0,10.0,9.0
8375657,60.0,8.0,6.0,4.0,8.0,8.0,6.0
6803842,69.0,7.0,7.0,8.0,7.0,8.0,7.0
228510,100.0,10.0,10.0,10.0,10.0,10.0,10.0
10213873,86.0,7.0,8.0,8.0,9.0,9.0,8.0
12754555,100.0,10.0,10.0,10.0,10.0,6.0,8.0
890872,90.0,9.0,9.0,9.0,9.0,9.0,9.0
6983863,80.0,10.0,10.0,10.0,10.0,10.0,10.0
2983354,82.0,8.0,9.0,9.0,9.0,9.0,8.0
3458439,87.0,9.0,9.0,9.0,9.0,9.0,9.0
8440322,78.0,8.0,8.0,8.0,9.0,9.0,8.0
984533,90.0,9.0,9.0,9.0,9.0,9.0,9.0
2796212,89.0,9.0,10.0,9.0,9.0,10.0,9.0
13552159,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2410454,85.0,9.0,9.0,8.0,9.0,9.0,9.0
11268776,100.0,10.0,10.0,10.0,10.0,8.0,10.0
6771089,87.0,9.0,9.0,9.0,9.0,9.0,9.0
9691504,80.0,10.0,8.0,10.0,10.0,10.0,10.0
672039,87.0,9.0,9.0,9.0,9.0,9.0,9.0
14207541,100.0,10.0,10.0,10.0,10.0,10.0,10.0
13847144,87.0,9.0,9.0,8.0,9.0,9.0,8.0
5254136,90.0,7.0,9.0,9.0,9.0,10.0,7.0
3689132,85.0,9.0,9.0,9.0,10.0,10.0,9.0
6295979,80.0,8.0,4.0,8.0,10.0,10.0,8.0
7440521,90.0,9.0,9.0,9.0,9.0,10.0,9.0
11493325,60.0,8.0,8.0,8.0,10.0,10.0,8.0
4779361,93.0,9.0,9.0,9.0,9.0,10.0,9.0
11725392,93.0,9.0,9.0,10.0,10.0,9.0,9.0
5361278,80.0,7.0,7.0,10.0,8.0,10.0,9.0
676286,67.0,8.0,8.0,9.0,8.0,7.0,7.0
5767737,86.0,9.0,9.0,9.0,10.0,9.0,9.0
7931794,92.0,10.0,10.0,10.0,10.0,10.0,9.0
9686309,100.0,10.0,10.0,10.0,10.0,10.0,10.0
